product_url,product_name,price,product_category,product_availability,product_brand,image_url,currency,shipping_cost,estimated_fee,ASIN,review,review_count,sales_rank,dimension,weight,ships_from,sold_by,seller
https://www.amazon.com/dp/B08NPVWLPT,"for iPhone 12 Pro Max Camshield Case, [Built-in Lens Protector] Drop Camera Protector Shock Absorption Protective Case,Black",$33.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,STKJ,https://images-na.ssl-images-amazon.com/images/I/71hjFGPOYBL._AC_SL1500_.jpg,$,,No Import Fee,B08NPVWLPT,"1 rating
5.0 out of 5 stars",1 rating,"#42,573",,,TaiYuanShiJinYuanQuLongLongHuaPu,TaiYuanShiJinYuanQuLongLongHuaPu,A3FSG9K9VMHIEH
https://www.amazon.com/dp/B08LTMX84Q,"iPhone 12 Real Gloss Carbon & Forged Carbon Fiber Shockproof Case (Forged Carbon, iPhone 12 Pro MAX 6.7"")",$45.98,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,A Sale Of,https://images-na.ssl-images-amazon.com/images/I/710ieaWqArL._AC_SL1000_.jpg,$,$11.97,$3.75,B08LTMX84Q,"5 ratings
4.7 out of 5 stars",5 ratings,"#59,431",3.5 x 0.9 x 6.5 inches,1 pounds,Amazon,A Sale of,AVOW58261O6HX
https://www.amazon.com/dp/B08J27ZH88,Element Case Black Ops for iPhone 12 Pro Max- Black (EMT-322-247FY-01),$249.95,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,Element,https://images-na.ssl-images-amazon.com/images/I/71xJoEbe9%2BL._AC_SL1500_.jpg,$,$9.54,$50.96,B08J27ZH88,"9 ratings
3.3 out of 5 stars",9 ratings,"#27,383",6.7 x 3.4 x 1 inches,12.5 ounces,Amazon.com,Amazon.com,
https://www.amazon.com/dp/B08L5R9WX6,cellhelmet Fortitude Series Olive Drab Green Phone Case for iPhone 12 Pro Max | As Seen on Shark Tank | in Retail Package,$39.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",Only 16 left in stock - order soon.,Cellhelmet,https://images-na.ssl-images-amazon.com/images/I/71KjE1p%2B4NL._AC_SL1500_.jpg,$,$8.47,$3.80,B08L5R9WX6,,,"#110,847",8.62 x 4.37 x 0.75 inches,3.84 ounces,Amazon,cellhelmet,A3QOFLYGE6UUJK
https://www.amazon.com/dp/B08NWBYM93,Sonix Brown Tort Case for iPhone 12ProMax Featuring Built in Self-Aligning Compatibility with MagSafe Charging [10ft Drop Tested] Protective Tortoiseshell Leopard Case for Apple iPhone 12 Pro Max,$45.00,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,Sonix,https://images-na.ssl-images-amazon.com/images/I/81j-6HPKPDL._AC_SL1500_.jpg,$,$8.40,$3.54,B08NWBYM93,"4 ratings
4.0 out of 5 stars",4 ratings,"#24,015",8.15 x 4.25 x 0.83 inches,2.92 ounces,Amazon,SONIX / BONDIR,A2YCCGO1MNK25W
https://www.amazon.com/dp/B08NYG4K3N,RadiArmor Anti-Radiation Case - Compatible with iPhone 12 Pro Max – Lab Certified EMF Protection (Teal),$44.95,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",In Stock.,RadiArmor,https://images-na.ssl-images-amazon.com/images/I/81vZZTHHquL._AC_SL1500_.jpg,$,$8.89,$3.34,B08NYG4K3N,,,"#64,148",6.89 x 3.94 x 1.5 inches,7.2 ounces,Amazon,Beacon Health,AVCDZC6GBI9IT
https://www.amazon.com/dp/B07W45LWM3,OtterBox COMMUTER SERIES Case for iPhone 11 Pro - MINT WAY (SURF SPRAY/AQUIFER),$31.19,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,OtterBox,https://images-na.ssl-images-amazon.com/images/I/515D-W117YL._AC_SL1000_.jpg,$,$8.49,$0.00,B07W45LWM3,"5,228 ratings
4.7 out of 5 stars","5,228 ratings","#1,276",5.9 x 3.09 x 0.55 inches,1.6 ounces,Amazon.com,Amazon.com,
https://www.amazon.com/dp/B08F2X9D3S,"Rokform - iPhone 12 Pro Max Magnetic Protective Phone Case with Twist Lock, Military Grade Rugged iPhone Case Series (Black)",$49.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases","In stock on January 23, 2021.
Order it now.",Rokform,https://images-na.ssl-images-amazon.com/images/I/71z3KXgVTRL._AC_SL1500_.jpg,$,$8.82,$3.72,B08F2X9D3S,"46 ratings
4.8 out of 5 stars",46 ratings,"#12,032",8.03 x 4.88 x 0.94 inches,6.7 ounces,Amazon,"ROKFORM, LLC",ADBCUN3NTIPNY
https://www.amazon.com/dp/B08CNMVPC1,"tech21 Evo Slim for Apple iPhone 12 Pro Max 5G - Germ Fighting Antimicrobial Phone Case with 8 ft. Drop Protection, Classic Blue",$29.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,Tech21,https://images-na.ssl-images-amazon.com/images/I/51geJ3G2ZmL._AC_SL1500_.jpg,$,$8.37,$0.00,B08CNMVPC1,"4 ratings
4.1 out of 5 stars",4 ratings,"#11,607",8.03 x 4.37 x 0.75 inches,2.89 ounces,Amazon.com,Amazon.com,
https://www.amazon.com/dp/B08FXVJ1VV,"Bellroy Phone Case for iPhone 12 Pro Max with Card Holder (Leather iPhone Cover, Soft Microfiber Lining) - Coral",$79.00,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases","In stock on February 10, 2021.
Order it now.",Bellroy,https://images-na.ssl-images-amazon.com/images/I/51EfrFkXgxL._AC_SL1200_.jpg,$,$8.43,$8.45,B08FXVJ1VV,"18 ratings
4.3 out of 5 stars",18 ratings,"#104,958",6.47 x 3.21 x 0.56 inches,0.035 ounces,Amazon,Bellroy,A3CSAYA4MI36OG
https://www.amazon.com/dp/B08LN846TS,"SLG Leather Wallet Case Compatible with iPhone 12 Pro Max, D8 Full Grain Leather Diary Flip Cover Card Slot Holder with Gift Box, Handmade and Designed for iPhone 12 Pro Max (Light Cream)",$79.00,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",Only 4 left in stock - order soon.,SLG,https://images-na.ssl-images-amazon.com/images/I/71JQgZOmivL._AC_SL1500_.jpg,$,$8.77,$7.23,B08LN846TS,"9 ratings
3.6 out of 5 stars",9 ratings,"#111,160",7.48 x 4.84 x 1.26 inches,6.2 ounces,Amazon,THESOM-US,A1673MNGDUGNZ6
https://www.amazon.com/dp/B08LPR6TFJ,"Uningen 6.7-Inch iPhone 12 Pro Max Leather Wallet Case with Kickstand and Magnetic Closure, Genuine Leather Folio Cover for iPhone 12 Pro Max with 6.7-inch Display (2020) (Blue)",$34.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",Only 16 left in stock - order soon.,Uningen,https://images-na.ssl-images-amazon.com/images/I/A1MnIblegZL._AC_SL1500_.jpg,$,$8.62,$2.73,B08LPR6TFJ,"2 ratings
5.0 out of 5 stars",2 ratings,"#62,768",7.5 x 4.2 x 1.4 inches,4.9 ounces,Amazon,Reginn,AWNDTPTP4AU70
https://www.amazon.com/dp/B08D6XHR97,"LifeProof Wake Series Case for Apple iPhone 12 Pro Max, Save Your Phone and Our Planet - Neptune/Grey",$38.98,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,LifeProof,https://images-na.ssl-images-amazon.com/images/I/81vC7pOAh%2BL._AC_SL1500_.jpg,$,$11.34,$4.68,B08D6XHR97,"1 rating
5.0 out of 5 stars",1 rating,"#30,857",6.61 x 3.46 x 0.94 inches,2.11 ounces,Amazon Global Store UK,Amazon Global Store UK,AP3VA1GJZM3EQ
https://www.amazon.com/dp/B08L87JJBP,"BlackBrook by Burkley Case iPhone 12 Pro Max Wallet Case - Windsor Genuine Leather Bi-Fold Detachable Wallet Case for iPhone 12 Pro Max (6.7"") - Magnetic Card Holder with Kickstand (Nude Pink)",$79.00,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",Only 19 left in stock - order soon.,BLACKBROOK,https://images-na.ssl-images-amazon.com/images/I/81Y1AJhBttL._AC_SL1500_.jpg,$,,No Import Fee,B08L87JJBP,"27 ratings
4.6 out of 5 stars",27 ratings,"#43,646",10 x 6 x 1 inches,12 ounces,BlackBrook Case,BlackBrook Case,A2S1AS7G7IZGAT
https://www.amazon.com/dp/B08NGVFCNZ,"BlackBrook by Burkley Case iPhone 12 Pro Max Wallet Case - Carson Genuine Leather Detachable Wallet Case for iPhone 12 Pro Max (6.7"") - Magnetic Snap-on Card Holder with Kickstand (Nude Pink)",,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",Available from these sellers.,BLACKBROOK,https://images-na.ssl-images-amazon.com/images/I/91mVKbPbF6L._AC_SL1500_.jpg,,,No Import Fee,B08NGVFCNZ,,,"#31,696",10 x 6 x 1 inches,12 ounces,,,
https://www.amazon.com/dp/B08LGHY4FG,"LOVE MEI Compatible for iPhone 12 Pro Max Case,Aluminum Metal Gorilla Glass Shockproof Military Heavy Duty Sturdy Protector Cover Hard Case for iPhone 12 Pro Max-6.7'' (Green)",$32.88,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",Only 12 left in stock - order soon.,LOVE MEI,https://images-na.ssl-images-amazon.com/images/I/714Zpm5BgRL._AC_SL1500_.jpg,$,$9.42,$2.94,B08LGHY4FG,"17 ratings
4.2 out of 5 stars",17 ratings,"#63,859",8.43 x 5.12 x 1.18 inches,7 ounces,Amazon,Chenxi's Store,A2OO0E7AL9WX6
https://www.amazon.com/dp/B07H9GL52D,"monsoon [Alpha] Genuine Leather Case Holster with Belt Clip for iPhone 12 Pro MAX/iPhone 11 Pro MAX/Xs MAX / 8 Plus 7 Plus - fits 6.7"" and 6.5"" iPhone with Slim Case",$32.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Holsters",In Stock.,Monsoon,https://images-na.ssl-images-amazon.com/images/I/51HlrgxUoFL._AC_SL1500_.jpg,$,$9.37,$2.56,B07H9GL52D,"223 ratings
4.4 out of 5 stars",223 ratings,"#32,991",6.85 x 3.39 x 0.79 inches,0.023 ounces,Amazon,Canvas Technologies,A18VZ9P00O3WUK
https://www.amazon.com/dp/B07ZB2TK1G,Bundle: OtterBox Commuter Series Case for iPhone 11 Pro - (Mint Way) + PopSockets PopGrip - (Opal),$34.59,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Case & Cover Bundles",In Stock.,OtterBox,https://images-na.ssl-images-amazon.com/images/I/51OnNvKcHfL._AC_SL1000_.jpg,$,$8.64,$3.35,B07ZB2TK1G,"1,429 ratings
4.4 out of 5 stars","1,429 ratings","#7,892",5.9 x 3.09 x 0.55 inches,1.76 ounces,Amazon.com,Amazon.com,
https://www.amazon.com/dp/B08CDQ4SS5,"KKM Wireless Charger 2 Pack, 15W Fast Wireless Charging Stand Compatible with iPhone 12/12 Pro/12 Pro Max/12 Mini/11/11 Pro Max/X/XS Max/8 Plus, Samsung Galaxy S20 FE/Note 20 Ultra/Google Pixel, etc",$32.99,"Cell Phones & Accessories,Accessories,Chargers & Power Adapters,Wireless Chargers",In Stock.,KKM,https://images-na.ssl-images-amazon.com/images/I/61xFjg2jYKL._AC_SL1500_.jpg,$,$9.40,$3.96,B08CDQ4SS5,"917 ratings
4.3 out of 5 stars",917 ratings,"#2,714",15.99 x 8.99 x 1 inches,0.023 ounces,Amazon,KKM-US,A2ZMM12P22WQP8
https://www.amazon.com/dp/B07VFFF34Y,kate spade new york Park Stripe Case for iPhone 11 - Defensive Hardshell with Cream Bumper,$49.70,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,Kate Spade New York,https://images-na.ssl-images-amazon.com/images/I/716SIWZRQDL._AC_SL1500_.jpg,$,$8.87,$4.39,B07VFFF34Y,"2,057 ratings
4.7 out of 5 stars","2,057 ratings","#5,047",4.5 x 1 x 8 inches,4 ounces,Amazon,TimelyBuys,A3LLR3MYIAECMZ
https://www.amazon.com/dp/B08Q8T37R2,"PureGear DualTek Military Tested and Approved Protective Cellphone Case for Apple iPhone 12 Pro Max, Clear Back with Black/Red Border, Extreme Shock Protection Bumper, Snap on, Durable, Lightweight",$34.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",Only 16 left in stock - order soon.,PureGear,https://images-na.ssl-images-amazon.com/images/I/51O%2BUNVxgGL._AC_SL1000_.jpg,$,$8.57,$2.57,B08Q8T37R2,"1 rating
5.0 out of 5 stars",1 rating,"#82,579",8.3 x 4.2 x 0.87 inches,4.6 ounces,Amazon,PureGear,ACMCWTKWX5ZHB
https://www.amazon.com/dp/B08GXT3S3T,"iATO Wood Case for iPhone 12 Pro Max. Unique & Classy Folio Flip Book Style Real Natural Walnut Wood Case Designed for iPhone 12 Pro Max. Folio Wooden Case Compatible with 2020 iPhone 12 Pro Max 6.7""",$34.95,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",Only 5 left in stock - order soon.,IATO,https://images-na.ssl-images-amazon.com/images/I/61faMcGWuxL._AC_SL1081_.jpg,$,$8.92,$2.64,B08GXT3S3T,"198 ratings
4.5 out of 5 stars",198 ratings,"#10,866",7.05 x 3.9 x 2.36 inches,3.94 ounces,Amazon,iATO International Nor…,A2FDUG659RJRQA
https://www.amazon.com/dp/B08LGH5M27,"LOVE MEI Compatible with iPhone 12 Pro Max Case, Outdoor Waterproof Military Heavy Duty Shockproof Dustproof Hybrid Aluminum Metal+Silicone+Tempered Glass Case for iPhone 12 Pro Max 6.7'' (Black)",$32.98,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",Only 14 left in stock - order soon.,LOVE MEI,https://images-na.ssl-images-amazon.com/images/I/61vtVylmTkL._AC_SL1024_.jpg,$,$9.18,$2.94,B08LGH5M27,"9 ratings
4.3 out of 5 stars",9 ratings,"#106,627",7.01 x 3.82 x 0.63 inches,9.6 ounces,Amazon,iCover Shop,A1OTATNJQC15FT
https://www.amazon.com/dp/B07WDWC143,TORRO Cell Phone Case Compatible with Apple iPhone 11 Pro Max Genuine Quality Leather Flip Cover with [Card Slots] [Horizontal Viewing Stand] [Durable Frame] 6.5 Inch 2019 Release (Dark Brown),$37.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",In Stock.,TORRO,https://images-na.ssl-images-amazon.com/images/I/71qkbTnypVL._AC_SL1500_.jpg,$,$8.52,$3.60,B07WDWC143,"1,323 ratings
4.6 out of 5 stars","1,323 ratings","#24,724",6.46 x 3.35 x 0.79 inches,3.53 ounces,Amazon,TORRO,A3QD570NOB2MYF
https://www.amazon.com/dp/B08FRM14CB,"TORRO Cell Phone Case Compatible with iPhone 12 Mini - Quality, Genuine Leather Cover with Card Slots and Horizontal Viewing Stand [Durable Frame] (Red)",$37.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,TORRO,https://images-na.ssl-images-amazon.com/images/I/71ABCyGqJ-L._AC_SL1500_.jpg,$,$8.40,$3.36,B08FRM14CB,"62 ratings
4.5 out of 5 stars",62 ratings,"#64,400",5.47 x 2.72 x 0.67 inches,3.53 ounces,Amazon,TORRO,A3QD570NOB2MYF
https://www.amazon.com/dp/B08L46DM9F,"Bodyguardz Stack, Impact Resistant Case Compatible with The iPhone 12 Pro Max (Navy)",$39.95,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,Bodyguardz,https://images-na.ssl-images-amazon.com/images/I/71KExQ3FRKL._AC_SL1500_.jpg,$,$8.50,$4.80,B08L46DM9F,"6 ratings
4.1 out of 5 stars",6 ratings,"#61,564",8.46 x 4.61 x 0.91 inches,2.85 ounces,Amazon,BGZ brands,A3UNP76Q3VYX0N
https://www.amazon.com/dp/B08KRZM2RY,Venito Florence Leather Wallet Phone Case Compatible with iPhone 12 Pro Max (6.7 inch) - Extra Secure with RFID Blocking - Detachable Phone Wallet (Coffee Brown),$79.90,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",Only 17 left in stock - order soon.,Venito,https://images-na.ssl-images-amazon.com/images/I/81PWoRAImEL._AC_SL1500_.jpg,$,$9.62,$7.61,B08KRZM2RY,"5 ratings
3.5 out of 5 stars",5 ratings,"#65,359",14.84 x 5.39 x 1.42 inches,9.1 ounces,Amazon,VENITO,A6XYC0XG1PPY1
https://www.amazon.com/dp/B08M3PKL1S,LUCKYCOIN for iPhone 12 Pro Max Leather Bumper Case Vintage Genuine Leather Card Holders Wallet Protective Case Adjustable Leather Strap Compatible with 2020 New Apple iPhone 12 Pro Max 6.7 inch Brown,$37.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Crossbody & Lanyard Cases",In Stock.,LUCKYCOIN,https://images-na.ssl-images-amazon.com/images/I/71EBAuCNpNL._AC_SL1500_.jpg,$,$9.10,$2.90,B08M3PKL1S,"18 ratings
4.5 out of 5 stars",18 ratings,"#19,988",6 x 3.1 x 1 inches,8.9 ounces,Amazon,LUCKYCOIN,A2V11MT2K37Z0B
https://www.amazon.com/dp/B08D6WN5D4,"OtterBox Strada Series, Premium Leather Folio Case, Drop Proof Style for Apple iPhone 12 Pro Max - Black",$51.82,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,OtterBox,https://images-na.ssl-images-amazon.com/images/I/81F4MPudHpL._AC_SL1500_.jpg,$,$11.54,$6.22,B08D6WN5D4,"47 ratings
3.9 out of 5 stars",47 ratings,"#115,113",8.66 x 8.27 x 1.18 inches,3.52 ounces,Amazon Global Store UK,Amazon Global Store UK,AP3VA1GJZM3EQ
https://www.amazon.com/dp/B085RWJWVN,"Wireless Charger Stand, CIYOYO 3 in 1 Fast Wireless Charging Station Dock for iPhone 12/12 Pro/12 Pro Max/11/11Pro/11Pro Max, Airpods Pro/2, Apple Watch Series 6/SE/5/4/3/2 (with QC3.0 Adapter)",$44.88,"Cell Phones & Accessories,Accessories,Chargers & Power Adapters,Wireless Chargers",In Stock.,Wireless,https://images-na.ssl-images-amazon.com/images/I/61kOa2%2BQhKL._AC_SL1000_.jpg,$,$9.40,$5.38,B085RWJWVN,"753 ratings
4.6 out of 5 stars",753 ratings,"#1,412",5.59 x 4.88 x 3.03 inches,11.3 ounces,Amazon,SWDirect-US,A1ZPVWF7F0TZXZ
https://www.amazon.com/dp/B08HVLFR8L,"Moshi Altra Wrist Strap Case Compatible with iPhone 12 Pro Max Case, Detachable Quick-Release Wrist Strap, Non-Slip Frame, Responsive Metal Button for 6.7"" iPhone 12 Pro Max, Sahara Beige",$49.95,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,Moshi,https://images-na.ssl-images-amazon.com/images/I/91JEKYmNpzL._AC_SL1500_.jpg,$,$8.43,$4.91,B08HVLFR8L,"19 ratings
4.8 out of 5 stars",19 ratings,"#70,214",6.69 x 3.23 x 0.51 inches,3.39 ounces,Amazon,Official Moshi Store,A2Z626V8UNZWAR
https://www.amazon.com/dp/B07RWFMVSP,"Raptic Lux, Compatible with Apple iPhone 11 Pro Max (Formerly Defense Lux) - Military Grade Drop Tested,Aluminum, TPU, and Polycarbonate Protective Case for Apple iPhone 11 Pro Max, Black Carbon Fiber",$29.95,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,X-Doria,https://images-na.ssl-images-amazon.com/images/I/61VwUEDQFvL._AC_SL1500_.jpg,$,$8.47,$0.00,B07RWFMVSP,"812 ratings
4.6 out of 5 stars",812 ratings,"#24,803",2.83 x 0.39 x 6.1 inches,15.2 ounces,Amazon,X-Doria,AHAVX3WWNU4QE
https://www.amazon.com/dp/B08BGD1C42,Spigen Slim Armor Wallet Designed for iPhone 12 Pro Max Case (2020) - Black,$42.95,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",Only 3 left in stock - order soon.,Spigen,https://images-na.ssl-images-amazon.com/images/I/518fEPW7NtL._AC_SL1000_.jpg,$,$8.51,$3.17,B08BGD1C42,"6 ratings
4.3 out of 5 stars",6 ratings,"#84,665",8.5 x 4.5 x 0.8 inches,4.2 ounces,Amazon,Wireless Cornucopia,A2KAVB0QJXIP40
https://www.amazon.com/dp/B08MV4STQS,"iPhone 12/12 Pro / 12 Pro MAX / 12 Mini Wallet Case Genuine Leather Magnetic Detachable Flip Case for iPhone, Car Mount and Wireless Charging Compatible, Handmade (Vintage Brown, iPhone 12 Pro 6.1"")",,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",Available from these sellers.,Nine Case,https://images-na.ssl-images-amazon.com/images/I/A1G%2Blcn4hUL._AC_SL1500_.jpg,,,No Import Fee,B08MV4STQS,"2 ratings
5.0 out of 5 stars",2 ratings,"#118,622",,3.49 ounces,,,
https://www.amazon.com/dp/B08Q24ZVF2,"Casely iPhone 12 Pro Max Phone Case - Here Comes The Sun | Colorblock Sunset Case 360 Degree Coverage for Your Phone - Precise Cutouts, 1mm Raised Lip Camera Protection - Bold",$35.00,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,Casely,,$,,No Import Fee,B08Q24ZVF2,"39 ratings
4.8 out of 5 stars",39 ratings,"#63,840",,,Casely,Casely,A2EEZJUJM5N8DK
https://www.amazon.com/dp/B08HWD4NHB,"AMOVO Compatible with iPhone 12 Pro/iPhone 12 Wallet Case Magnetic Detachable [2 in 1][Wristlet][Genuine Leather] Protective Case Compatible with iPhone 12/12 Pro (6.1'') (Authentic Leather, Brown)",$45.95,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",In Stock.,AMOVO,https://images-na.ssl-images-amazon.com/images/I/81QRdWqZBhL._AC_SL1500_.jpg,$,$8.96,$4.44,B08HWD4NHB,"287 ratings
4.4 out of 5 stars",287 ratings,"#7,945",6.46 x 3.7 x 1.18 inches,7.7 ounces,Amazon,Amovo,A12WP968B4V7QM
https://www.amazon.com/dp/B08D6W2QH4,"OtterBox Commuter Series Case, On-The-Go Protection for Apple iPhone 12 Pro Max - Black - Non-Retail Packaging",$39.74,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,OtterBox,https://images-na.ssl-images-amazon.com/images/I/81AGiPOGd7L._AC_SL1500_.jpg,$,$11.27,$4.77,B08D6W2QH4,"5 ratings
3.3 out of 5 stars",5 ratings,"#47,939",6.69 x 3.35 x 0.79 inches,2.11 ounces,Amazon Global Store UK,Amazon Global Store UK,AP3VA1GJZM3EQ
https://www.amazon.com/dp/B08JCG2VR5,"Alto Metro 360 Leather Card Case Compatible with iPhone 12 Pro Max (6.7""), Drop Protective Premium Italian Leather Wallet Case with Credit Card Holder for Apple iPhone 12 Pro Max (Raven Black)",$69.00,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,alto,https://images-na.ssl-images-amazon.com/images/I/71nUWKNJuUL._AC_SL1200_.jpg,$,$8.51,$6.18,B08JCG2VR5,"2 ratings
5.0 out of 5 stars",2 ratings,"#59,721",5.28 x 2.64 x 0.43 inches,1.59 ounces,Amazon,Via Alto,A10X2XL9HJL629
https://www.amazon.com/dp/B08Q2BVRB9,"Casely iPhone 12 Pro Max Phone Case - The Bold Collection - Taupe on Nude 360 Degree Coverage for Your Phone - Precise Cutouts, 1mm Raised Lip Camera Protection - Bold",$35.00,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,Casely,,$,,No Import Fee,B08Q2BVRB9,,,"#48,978",,,Casely,Casely,A2EEZJUJM5N8DK
https://www.amazon.com/dp/B08MDLPWM4,"UltraSlim Classic, Leather Sleeve Case Compatible with iPhone 12 (Black, iPhone 12 Pro Max)",$39.95,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",Only 4 left in stock - order soon.,UltraSlim,https://images-na.ssl-images-amazon.com/images/I/61W7iKQKrEL._AC_SL1024_.jpg,$,$8.51,$3.07,B08MDLPWM4,"5 ratings
2.8 out of 5 stars",5 ratings,"#53,516",7 x 5 x 1 inches,4.2 ounces,Amazon,Sena Cases Authorized…,A6W28DXA2LGKD
https://www.amazon.com/dp/B08D6XBJ8M,OtterBox Symmetry Clear Case + Performance Glass Screen Protector Bundle for Apple iPhone 12 Pro Max - Clear,$51.57,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,OtterBox,https://images-na.ssl-images-amazon.com/images/I/71F4FSQ-FCL._AC_SL1500_.jpg,$,$12.01,$6.19,B08D6XBJ8M,"42 ratings
4.4 out of 5 stars",42 ratings,"#34,568",8.1 x 4.6 x 1.4 inches,4.2 ounces,Amazon Global Store UK,Amazon Global Store UK,AP3VA1GJZM3EQ
https://www.amazon.com/dp/B08MKDLVRM,"Wallet Book Case, Leather Book Style Folio Wallet with Kickstand & Card Slots for iPhone 12 (Black, iPhone 12 Pro Max)",$79.95,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Flip Cases",Only 7 left in stock - order soon.,Wallet,https://images-na.ssl-images-amazon.com/images/I/61OgMNBLIyL._AC_SL1024_.jpg,$,$8.89,$9.60,B08MKDLVRM,"3 ratings
5.0 out of 5 stars",3 ratings,"#30,288",7.48 x 4.72 x 1.06 inches,7.2 ounces,Amazon,Sena Cases Authorized…,A6W28DXA2LGKD
https://www.amazon.com/dp/B08HJNMCPF,Incipio Stashback Case Compatible with iPhone 12 Pro Max - Lilac Purple,$39.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",In Stock.,Incipio,https://images-na.ssl-images-amazon.com/images/I/41lvUqTCkPL._AC_SL1000_.jpg,$,$8.43,$3.26,B08HJNMCPF,"24 ratings
3.3 out of 5 stars",24 ratings,"#32,404",6.69 x 4.25 x 0.83 inches,3.52 ounces,Amazon,INCIPIO,A2M8KOK1E4I30S
https://www.amazon.com/dp/B08L8Z6CBT,"Wireless Charger Blueendless 3 in 1 Wireless Charging Station Compatible with iPhone 12 11/11 Pro Max/XR/XS Max/XS/X,Iwatch 6 5 4 3 2 1 and Airpods(Include QC3.0 Adapter)",$36.99,"Cell Phones & Accessories,Accessories,Chargers & Power Adapters,Wireless Chargers",In Stock.,Blueendless,https://images-na.ssl-images-amazon.com/images/I/6153QbSIX7L._AC_SL1500_.jpg,$,$9.11,$4.44,B08L8Z6CBT,"226 ratings
4.5 out of 5 stars",226 ratings,"#14,131",15.99 x 8.99 x 1 inches,0.023 ounces,Amazon,hongsongkeji,A1ESL34CH345NB
https://www.amazon.com/dp/B08LH518JX,JAFO Genuine Dark Soft Leather Case for iPhone 12 Pro Max Book Wallet Handmade Cover Luxury Credit Cards Soft Holder Vintage Design Handcrafted Wireless Closure Charging I Davis,$37.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves",Only 3 left in stock - order soon.,JAFO,https://images-na.ssl-images-amazon.com/images/I/61RBGB1xgXL._AC_SL1160_.jpg,$,$8.43,$4.56,B08LH518JX,"1 rating
5.0 out of 5 stars",1 rating,"#80,911",3.2 x 0.6 x 6.3 inches,3.53 ounces,Amazon,Shop-Leather,A36NP4ZJT8IRJ9
https://www.amazon.com/dp/B08P5VN3FS,"Wallet Case for iPhone 12/12 Pro/12 mini/12 Pro Max,with Strap,Detachable Magnetic Case 17 Card Holder Kickstand Feature Zipper Wallet Clutch Case",$66.99,"Cell Phones & Accessories,Cases, Holsters & Sleeves,Basic Cases",,AECCG,https://images-na.ssl-images-amazon.com/images/I/81tJ9QXe%2BEL._AC_SL1500_.jpg,$,,No Import Fee,,,,,,,,,
